subject	locus	est_counts	tpm
ERR188251	HLA-DRA	46704.037000000004	1697.1411
ERR188251	HLA-DRB1	22200.12	931.2389999999999
ERR188251	HLA-DRB5	3364.02	124.447
ERR188251	HLA-E	19384.1947	398.96822
ERR188251	HLA-F	3671.78251	357.059284
ERR188251	HLA-G	203.04098	10.2941112
ERR188252	HLA-A	64723.65911	2075.827036
ERR188252	HLA-B	69801.52856	2366.315896
ERR188252	HLA-C	30933.161200000002	1092.90384
ERR188252	HLA-DMA	2759.0026900000003	118.4269999
ERR188252	HLA-DMB	1454.000200151651	49.955720003879186
ERR188252	HLA-DOA	1763.00378	25.010686
ERR188252	HLA-DOB	498.424	18.139203000000002
ERR188252	HLA-DPA1	15440.0297	425.59985
ERR188252	HLA-DPB1	8246.90088	324.68535399999996
ERR188252	HLA-DQA1	13789.78	562.730947
ERR188252	HLA-DQB1	10730.64193	539.328498
ERR188252	HLA-DRA	45655.0404	1756.454155
ERR188252	HLA-DRB1	23176.5	960.058
ERR188252	HLA-DRB5	4098.98	158.242
ERR188252	HLA-E	18523.7522	332.63885999999997
ERR188252	HLA-F	5707.924606	305.4355739
ERR188252	HLA-G	43.14283	1.7470842
ERR188253	HLA-A	61128.756530000006	1976.786039
ERR188253	HLA-B	71575.56700000001	2510.7863
ERR188253	HLA-C	35445.5416	1254.94518
ERR188253	HLA-DMA	4077.85901	183.057157
ERR188253	HLA-DMB	2922.5982	97.300451
ERR188253	HLA-DOA	2714.99512	44.740975000000006
ERR188253	HLA-DOB	506.4276	19.83778
ERR188253	HLA-DPA1	25603.9696	799.5816599999999
ERR188253	HLA-DPB1	10096.000740000001	382.781457
ERR188253	HLA-DQA1	24085.51707038515	1167.4523760204388
ERR188253	HLA-DQB1	13849.91175	749.484374
ERR188253	HLA-DRA	58353.033	2432.4034
ERR188253	HLA-DRB1	22641.2266	955.52616
ERR188253	HLA-DRB5	14172.5	574.882
ERR188253	HLA-E	22667.793999999998	429.33497
ERR188253	HLA-F	5326.75741	306.395471
ERR188253	HLA-G	153.45129144153	6.2042560708564
ERR188254	HLA-A	43502.107	1485.045153
ERR188254	HLA-B	57646.205	2079.9812
ERR188254	HLA-C	31156.2167	1137.481947
ERR188254	HLA-DMA	1931.8775	98.77113
ERR188254	HLA-DMB	910.295	38.977792
ERR188254	HLA-DOA	1660.99873	28.858441000000003
ERR188254	HLA-DOB	316.01809999999995	14.802729
ERR188254	HLA-DPA1	9333.9967	335.11135
ERR188254	HLA-DPB1	4072.60461	184.03997700000002
ERR188254	HLA-DQA1	9479.3194	457.340971
ERR188254	HLA-DQB1	5116.548000000001	224.66072
ERR188254	HLA-DRA	26193.049	1294.87194
ERR188254	HLA-DRB1	22526.44	1070.0876
ERR188254	HLA-DRB5	1989.72	90.6221
ERR188254	HLA-E	14360.2333	302.54432
ERR188254	HLA-F	3508.08011	224.118145
ERR188254	HLA-G	16.22402	0.6496578
ERR188255	HLA-A	24028.06243	1036.649858
ERR188255	HLA-B	40031.4647	1871.83716
ERR188255	HLA-C	17131.85437	807.832345
ERR188255	HLA-DMA	2489.99932	160.657758
ERR188255	HLA-DMB	1684.9948	82.935601
ERR188255	HLA-DOA	1688.99726	40.932218
ERR188255	HLA-DOB	291.879	18.10603
ERR188255	HLA-DPA1	13894.9705	663.43313
ERR188255	HLA-DPB1	4856.1515500000005	265.13259700000003
ERR188255	HLA-DQA1	14212.99453	876.6909340000001
ERR188255	HLA-DQB1	9638.3973	607.94074
ERR188255	HLA-DRA	28597.038	1814.8192
ERR188255	HLA-DRB1	14351.779	878.8705
ERR188255	HLA-DRB5	4387.94	255.524
ERR188255	HLA-E	13526.1237	350.58312
ERR188255	HLA-F	2867.8548	170.783991
ERR188255	HLA-G	50.3155	2.7508
ERR188256	HLA-A	72942.35260000001	2212.9352550000003
ERR188256	HLA-B	77931.93830000001	2539.19014
ERR188256	HLA-C	39793.650299999994	1331.7646670000001
ERR188256	HLA-DMA	4044.9966000000004	166.85747999999998
ERR188256	HLA-DMB	1935.0041999999999	58.987355
ERR188256	HLA-DOA	2446.00038	34.078811
ERR188256	HLA-DOB	1385.0049999999999	50.339059999999996
ERR188256	HLA-DPA1	23152.048459999998	630.556201
ERR188256	HLA-DPB1	10020.494700000001	394.698009
ERR188256	HLA-DQA1	11731.131300000001	586.53071
ERR188256	HLA-DQB1	10521.5252	604.86429
ERR188256	HLA-DRA	71594.02565	2727.064254
ERR188256	HLA-DRB1	21831.370000000003	980.7650000000001
ERR188256	HLA-DRB5	10640.3	400.056
ERR188256	HLA-E	21140.0827	363.10594999999995
ERR188256	HLA-F	7746.84226	395.227115
ERR188256	HLA-G	211.2573	8.5168
ERR188257	HLA-A	64649.4078	2110.7297129999997
ERR188257	HLA-B	72255.841	2475.62766
ERR188257	HLA-C	35833.310419999994	1248.13929
ERR188257	HLA-DMA	2953.9291	138.945512
ERR188257	HLA-DMB	2220.5492	87.46417
ERR188257	HLA-DOA	1761.99811	29.444601
ERR188257	HLA-DOB	291.94863	12.068733
ERR188257	HLA-DPA1	9829.0049	314.82348
ERR188257	HLA-DPB1	4492.957359999999	190.553587
ERR188257	HLA-DQA1	7159.13533	323.50460499999997
ERR188257	HLA-DQB1	6741.21035	315.182774
ERR188257	HLA-DRA	29203.965	1267.3778000000002
ERR188257	HLA-DRB1	8953.335000000001	405.53290000000004
ERR188257	HLA-DRB5	5764.45	242.832
ERR188257	HLA-E	16488.5095	320.11039999999997
ERR188257	HLA-F	4042.8872	234.518532
ERR188257	HLA-G	32.06294	1.387977
ERR188258	HLA-A	80301.51531999999	2596.466799
ERR188258	HLA-B	115560.7877	3878.49618
ERR188258	HLA-C	50040.74218	1885.73733
ERR188258	HLA-DMA	5204.004	155.503357
ERR188258	HLA-DMB	2579.99851	56.822952
ERR188258	HLA-DOA	4988.99563	56.912113
ERR188258	HLA-DOB	1095.9223	29.19805
ERR188258	HLA-DPA1	39980.725	883.71207
ERR188258	HLA-DPB1	20373.18164	722.94237
ERR188258	HLA-DQA1	37072.32342	1104.182325
ERR188258	HLA-DQB1	19858.965450000003	652.778998
ERR188258	HLA-DRA	99376.9984	2850.737366
ERR188258	HLA-DRB1	54157.15	1690.4160000000002
ERR188258	HLA-DRB5	5921.42	168.594
ERR188258	HLA-E	44827.7147	676.65152
ERR188258	HLA-F	8228.54207	536.5008349999999
ERR188258	HLA-G	71.01347	2.165168
ERR188259	HLA-A	69326.7404	1892.236959
ERR188259	HLA-B	87513.7501	2574.61455
ERR188259	HLA-C	41532.5463	1291.22529
ERR188259	HLA-DMA	3658.99991	134.42202899999998
ERR188259	HLA-DMB	1821.9991	54.763695
ERR188259	HLA-DOA	1620.00018	20.078273
ERR188259	HLA-DOB	381.77322	11.963666
ERR188259	HLA-DPA1	18987.0059	448.08827199999996
ERR188259	HLA-DPB1	7876.11639	247.594186
ERR188259	HLA-DQA1	17077.565	599.46852
ERR188259	HLA-DQB1	14364.77385	529.930507
ERR188259	HLA-DRA	47886.028	1569.82187
ERR188259	HLA-DRB1	23686.754	824.9486999999999
ERR188259	HLA-DRB5	6189.6	203.933
ERR188259	HLA-E	32883.3758	507.35393
ERR188259	HLA-F	8624.82696	404.434509
ERR188259	HLA-G	137.82219	4.738409
ERR188260	HLA-A	62739.91841	2256.0717689999997
ERR188260	HLA-B	72243.73370000001	2717.80895
ERR188260	HLA-C	30762.2567	1278.96144
ERR188260	HLA-DMA	4074.9999500835693	150.65800300411956
ERR188260	HLA-DMB	2610.002	74.863288
ERR188260	HLA-DOA	3118.99802	42.578071
ERR188260	HLA-DOB	921.40545	30.090442
ERR188260	HLA-DPA1	23082.705700000002	618.12465
ERR188260	HLA-DPB1	7774.961069999999	319.181365
ERR188260	HLA-DQA1	17662.93213	635.609115
ERR188260	HLA-DQB1	11611.3087	468.258559
ERR188260	HLA-DRA	51898.013	1771.81193
ERR188260	HLA-DRB1	24247.809999999998	910.5896
ERR188260	HLA-DRB5	7641.72	267.982
ERR188260	HLA-E	23223.8672	422.68454
ERR188260	HLA-F	4586.79029	282.47776
ERR188260	HLA-G	85.1995	3.43016
ERR188262	HLA-A	62853.58814	2382.7970152000003
ERR188262	HLA-B	65976.9424	2720.86536
ERR188262	HLA-C	30213.339900000003	1380.73875
ERR188262	HLA-DMA	4911.99622	230.454837
ERR188262	HLA-DMB	3333.9981	114.42692699999999
ERR188262	HLA-DOA	5574.00329	96.77161000000001
ERR188262	HLA-DOB	1272.99855	52.672435
ERR188262	HLA-DPA1	27379.0344	968.305
ERR188262	HLA-DPB1	15513.230339999998	736.882824
ERR188262	HLA-DQA1	23430.20792	1099.3378030000001
ERR188262	HLA-DQB1	15638.6929	737.485255
ERR188262	HLA-DRA	88833.018	4015.16636
ERR188262	HLA-DRB1	31888.69	1517.938
ERR188262	HLA-DRB5	7071.6	301.245
ERR188262	HLA-E	18561.2126	387.31721
ERR188262	HLA-F	5369.83078	302.09995399999997
ERR188262	HLA-G	64.7462	3.064711
ERR188263	HLA-A	65009.01395002409	1665.1371548007048
ERR188263	HLA-B	66238.2191	1805.199725
ERR188263	HLA-C	52905.35293	1449.1902799999998
ERR188263	HLA-DMA	3199.0028700000003	125.928156
ERR188263	HLA-DMB	1615.0040000000001	49.99828
ERR188263	HLA-DOA	2156.99958	35.348213
ERR188263	HLA-DOB	325.9712	11.767054
ERR188263	HLA-DPA1	17257.994069999997	469.984259
ERR188263	HLA-DPB1	7586.99781	251.000398
ERR188263	HLA-DQA1	14413.84936	505.469489
ERR188263	HLA-DQB1	8878.03782	443.086178
ERR188263	HLA-DRA	43582.998	1643.4693900000002
ERR188263	HLA-DRB1	17193	642.9060000000001
ERR188263	HLA-DRB5	4181.59	143.484
ERR188263	HLA-E	22093.756599999997	341.68099
ERR188263	HLA-F	4011.976855	146.9529729
ERR188263	HLA-G	224.04548	7.587644
ERR188264	HLA-A	72011.9689	1933.516344
ERR188264	HLA-B	110605.6226	3092.3637
ERR188264	HLA-C	61060.5723	1782.8261499999999
ERR188264	HLA-DMA	4995.83728	185.14956
ERR188264	HLA-DMB	3037.7299000000003	90.52033
ERR188264	HLA-DOA	2707.0036	36.345119
ERR188264	HLA-DOB	939.0661	29.66096
ERR188264	HLA-DPA1	19750.01617	477.182155
ERR188264	HLA-DPB1	11566.97774	404.271167
ERR188264	HLA-DQA1	13990.9668	509.63043000000005
ERR188264	HLA-DQB1	8717.0858	435.16017
ERR188264	HLA-DRA	59636.965	1978.812
ERR188264	HLA-DRB1	27626.88	1002.14
ERR188264	HLA-DRB5	6943.47	228.302
ERR188264	HLA-E	21018.3129	328.13424000000003
ERR188264	HLA-F	6732.91537	294.188394
ERR188264	HLA-G	371.5615	13.7325
ERR188265	HLA-A	53325.35981	2094.621012
ERR188265	HLA-B	82303.04989	3251.393113
ERR188265	HLA-C	56833.89567	3767.8374010000002
ERR188265	HLA-DMA	5882.83223	201.255045
ERR188265	HLA-DMB	3949.4816	104.77223000000001
ERR188265	HLA-DOA	2787.00319	33.530922000000004
ERR188265	HLA-DOB	601.1501	17.33435
ERR188265	HLA-DPA1	21349.8341	536.99467
ERR188265	HLA-DPB1	7599.9581	275.1235645
ERR188265	HLA-DQA1	17279.0941	609.67658
ERR188265	HLA-DQB1	11358.03618	562.34123
ERR188265	HLA-DRA	49192.981999999996	1555.50241
ERR188265	HLA-DRB1	40368.85	1400.1167
ERR188265	HLA-DRB5	4821.32	155.781
ERR188265	HLA-E	26840.3603	468.89930999999996
ERR188265	HLA-F	4208.94903	316.892868
ERR188265	HLA-G	483.37456	20.786036
ERR188266	HLA-A	83617.88579	2431.398917
ERR188266	HLA-B	92158.28713000001	2872.314906
ERR188266	HLA-C	35989.918229999996	1209.814049
ERR188266	HLA-DMA	4452.87425	166.649919
ERR188266	HLA-DMB	2116.5459	64.62455800000001
ERR188266	HLA-DOA	2604.9964600000003	32.556622
ERR188266	HLA-DOB	480.1259	15.440652
ERR188266	HLA-DPA1	20087.113715855	510.043110627
ERR188266	HLA-DPB1	8930.583403	310.8677993
ERR188266	HLA-DQA1	21330.973	847.1876090000001
ERR188266	HLA-DQB1	16489.76999	543.4901520000001
ERR188266	HLA-DRA	45974.952000000005	1600.2181
ERR188266	HLA-DRB1	26264.3	888.8991
ERR188266	HLA-DRB5	9959.76	322.601
ERR188266	HLA-E	25791.8184	403.87593
ERR188266	HLA-F	7146.51871	328.9963006
ERR188266	HLA-G	105.42962	3.9290908
ERR188267	HLA-A	139665.0442	3199.1440380000004
ERR188267	HLA-B	220029.8713	5243.654531
ERR188267	HLA-C	129024.0095	3171.38368
ERR188267	HLA-DMA	8914.763340000001	292.13197
ERR188267	HLA-DMB	3507.8491999999997	96.17072
ERR188267	HLA-DOA	2734.00006	29.661897999999997
ERR188267	HLA-DOB	1012.8926200000001	28.486922000000003
ERR188267	HLA-DPA1	26579.04623	566.747329
ERR188267	HLA-DPB1	17838.85641	550.8420659999999
ERR188267	HLA-DQA1	27109.561299999998	783.52636
ERR188267	HLA-DQB1	20291.60402	709.6082200000001
ERR188267	HLA-DRA	70664.961	2094.56977
ERR188267	HLA-DRB1	57657.17	1788.797
ERR188267	HLA-DRB5	6732.9	195.301
ERR188267	HLA-E	63303.5782	848.56246
ERR188267	HLA-F	15607.8045	596.036359
ERR188267	HLA-G	421.324	13.38703
ERR188270	HLA-A	60001.652700000006	1504.914237
ERR188270	HLA-B	75793.253	2073.86454
ERR188270	HLA-C	42209.0602	1138.09654
ERR188270	HLA-DMA	2913.9951	113.809234
ERR188270	HLA-DMB	1479.99857	44.897991
ERR188270	HLA-DOA	2668.00351	48.847370000000005
ERR188270	HLA-DOB	560.91318	20.745411999999998
ERR188270	HLA-DPA1	24808.027049999997	735.281609
ERR188270	HLA-DPB1	9487.6456	311.59522599999997
ERR188270	HLA-DQA1	14617.890589999999	596.673949
ERR188270	HLA-DQB1	10816.543	540.03602
ERR188270	HLA-DRA	63501.9801	2434.8514200000004
ERR188270	HLA-DRB1	33095.229999999996	1218.207
ERR188270	HLA-DRB5	10225.7	353.612
ERR188270	HLA-E	23796.528400000003	376.55923
ERR188270	HLA-F	6082.36857	250.33495489999999
ERR188270	HLA-G	39.67156	1.2840453
ERR188271	HLA-A	56379.07926	1540.1035180000001
ERR188271	HLA-B	78488.9175	2243.91439
ERR188271	HLA-C	43597.357	1275.877111
ERR188271	HLA-DMA	3214.00205	125.36567699999999
ERR188271	HLA-DMB	2195.00009	72.875009
ERR188271	HLA-DOA	3100.9980899999996	45.324935999999994
ERR188271	HLA-DOB	668.6843	23.946454000000003
ERR188271	HLA-DPA1	21942.3485	638.31954
ERR188271	HLA-DPB1	10685.81647	389.128731
ERR188271	HLA-DQA1	19787.25583	720.776614
ERR188271	HLA-DQB1	12245.1036	494.01797999999997
ERR188271	HLA-DRA	54039	1982.95
ERR188271	HLA-DRB1	29463.27	1107.734
ERR188271	HLA-DRB5	6076.09	214.081
ERR188271	HLA-E	22055.7839	368.42308
ERR188271	HLA-F	5613.047030000001	254.295687
ERR188271	HLA-G	180.13909999999998	7.00864
ERR188272	HLA-A	76729.71338999999	1958.069089
ERR188272	HLA-B	88788.419	2394.4381999999996
ERR188272	HLA-C	42141.1603	1143.5605719999999
ERR188272	HLA-DMA	7033.96801	276.12075600000003
ERR188272	HLA-DMB	3659.95995	111.985163
ERR188272	HLA-DOA	7277.00385	104.396917
ERR188272	HLA-DOB	1104.49275	40.15346
ERR188272	HLA-DPA1	34234.0215	918.38818
ERR188272	HLA-DPB1	19306.043120000002	597.747757
ERR188272	HLA-DQA1	34751.96768	1249.927861
ERR188272	HLA-DQB1	28914.761400000003	1055.751442
ERR188272	HLA-DRA	98847.043	3699.2212
ERR188272	HLA-DRB1	31889.4304	1128.2866800000002
ERR188272	HLA-DRB5	27867.5	951.661
ERR188272	HLA-E	29498.5063	459.30005
ERR188272	HLA-F	6544.044700015655	245.2280840022671
ERR188272	HLA-G	14.0069	0.385366
ERR188274	HLA-A	42494.091	2628.65615
ERR188274	HLA-B	42541.107	2736.5064700000003
ERR188274	HLA-C	20964.21482	1608.964004
ERR188274	HLA-DMA	2855.00202	153.697187
ERR188274	HLA-DMB	1870.9955799999998	76.661856
ERR188274	HLA-DOA	2436.00391	48.312797999999994
ERR188274	HLA-DOB	297.7689	14.365344
ERR188274	HLA-DPA1	23210.051519999997	1000.54153
ERR188274	HLA-DPB1	5514.51356	300.442838
ERR188274	HLA-DQA1	13747.58738	846.050145
ERR188274	HLA-DQB1	10883.9666	644.72797
ERR188274	HLA-DRA	51069.003	2609.8633
ERR188274	HLA-DRB1	15532.55	921.931
ERR188274	HLA-DRB5	11838.1	627.537
ERR188274	HLA-E	20929.722400000002	623.1345
ERR188274	HLA-F	3538.1661599999998	482.3666
ERR188274	HLA-G	183.47169	12.465079000000001
ERR188276	HLA-A	33617.22958	875.0853492
ERR188276	HLA-B	98221.17934	2641.71343
ERR188276	HLA-C	43321.14056	1314.722981
ERR188276	HLA-DMA	9077.905920000001	245.1726455
ERR188276	HLA-DMB	5072.4652	112.51403
ERR188276	HLA-DOA	5064.0001999999995	47.518822
ERR188276	HLA-DOB	663.3205	15.342744
ERR188276	HLA-DPA1	38614.433020000004	720.674034
ERR188276	HLA-DPB1	22189.4059	655.17563500000006
ERR188276	HLA-DQA1	39086.582	1046.82501
ERR188276	HLA-DQB1	20010.484259999997	584.29638
ERR188276	HLA-DRA	108707.615	2706.873
ERR188276	HLA-DRB1	79088.06	2090.349
ERR188276	HLA-DRB5	6423.01	158.911
ERR188276	HLA-E	26752.5796	339.01761999999997
ERR188276	HLA-F	6702.42747	275.558833
ERR188276	HLA-G	172.94808	5.084434
ERR188277	HLA-A	63892.300650000005	2226.2742359999997
ERR188277	HLA-B	94189.30600000001	3431.7475999999997
ERR188277	HLA-C	42004.41577	1649.396277
ERR188277	HLA-DMA	5461.9994	201.76882
ERR188277	HLA-DMB	2751.00333	81.097567
ERR188277	HLA-DOA	4386.9969599999995	55.48902
ERR188277	HLA-DOB	1969.99352	62.795972
ERR188277	HLA-DPA1	24968.477958	646.3429918999999
ERR188277	HLA-DPB1	14142.553810000001	527.671431
ERR188277	HLA-DQA1	21852.53953	703.793708
ERR188277	HLA-DQB1	13789.51893	505.79368800000003
ERR188277	HLA-DRA	67464.00600000001	2249.7449
ERR188277	HLA-DRB1	23040.239999999998	893.947
ERR188277	HLA-DRB5	10865.9	378.347
ERR188277	HLA-E	22600.6702	401.77507
ERR188277	HLA-F	6810.77359	387.208968
ERR188277	HLA-G	19.025	0.628992
ERR188279	HLA-A	81480.37245	2264.361635
ERR188279	HLA-B	104883.6465	3087.23653
ERR188279	HLA-C	37127.9631	1128.56737
ERR188279	HLA-DMA	7714.9327558	300.699119122
ERR188279	HLA-DMB	4756.5238	147.47417
ERR188279	HLA-DOA	4417.00155	63.483554
ERR188279	HLA-DOB	2150.291	74.44761
ERR188279	HLA-DPA1	37604.0196933017	992.93637280681
ERR188279	HLA-DPB1	21681.2725	743.710382
ERR188279	HLA-DQA1	28082.549	1120.73993
ERR188279	HLA-DQB1	21761.966999999997	807.66162
ERR188279	HLA-DRA	95396.01198	3453.937367
ERR188279	HLA-DRB1	52531.67999999999	2000.391
ERR188279	HLA-DRB5	14985.8	523.14
ERR188279	HLA-E	27186.1545	455.23441
ERR188279	HLA-F	8067.22328	415.816186
ERR188279	HLA-G	147.3766	5.535340000000001
ERR188280	HLA-A	26068.35026	2540.951857
ERR188280	HLA-B	29343.61982	2945.787888
ERR188280	HLA-C	12607.70718	1604.43505
ERR188280	HLA-DMA	1871.0003399999998	171.823785
ERR188280	HLA-DMB	832	60.968253
ERR188280	HLA-DOA	950.00019	28.958814999999998
ERR188280	HLA-DOB	208.738	15.84738
ERR188280	HLA-DPA1	8362.995700011192	527.4959290013655
ERR188280	HLA-DPB1	2969.716042	249.3601029
ERR188280	HLA-DQA1	5356.421399999999	554.449399
ERR188280	HLA-DQB1	3257.2822	443.81501000000003
ERR188280	HLA-DRA	21655.033000000003	1757.7950500000002
ERR188280	HLA-DRB1	9094.66	914.509
ERR188280	HLA-DRB5	3142.73	272.874
ERR188280	HLA-E	9699.2693	445.30655
ERR188280	HLA-F	1860.2357	368.424686
ERR188280	HLA-G	50.91055	5.841176000000001
ERR188281	HLA-A	102968.2074	2662.7928859999997
ERR188281	HLA-B	91042.9434	2436.66182
ERR188281	HLA-C	52666.2169	1445.19558
ERR188281	HLA-DMA	6088.00039	217.05673
ERR188281	HLA-DMB	4026.0001	120.970365
ERR188281	HLA-DOA	3955.99935	49.037235
ERR188281	HLA-DOB	438.9172	13.82119
ERR188281	HLA-DPA1	23261.0347	573.68608
ERR188281	HLA-DPB1	15708.08102	519.179237
ERR188281	HLA-DQA1	22018.71438	733.637775
ERR188281	HLA-DQB1	14435.07795	470.309508
ERR188281	HLA-DRA	76506.04299999999	2514.448754
ERR188281	HLA-DRB1	29336.03	1050.269
ERR188281	HLA-DRB5	6553.29	209.281
ERR188281	HLA-E	33833.8157	509.60909
ERR188281	HLA-F	6224.8511	263.247834
ERR188281	HLA-G	63.52754	2.13938
ERR188282	HLA-A	58123.53471	1898.831511
ERR188282	HLA-B	65497.511179999994	2261.472159
ERR188282	HLA-C	37620.90700000001	1305.7998
ERR188282	HLA-DMA	3494.001600132045	167.90029900845306
ERR188282	HLA-DMB	2687.00425	98.91891600000001
ERR188282	HLA-DOA	2491.99773	40.367345
ERR188282	HLA-DOB	581.63826	25.180232999999998
ERR188282	HLA-DPA1	18372.01944	602.0045749999999
ERR188282	HLA-DPB1	8935.99856	382.92541700000004
ERR188282	HLA-DQA1	9512.21973	480.898063
ERR188282	HLA-DQB1	8982.1216	418.30822
ERR188282	HLA-DRA	41111	1880.41
ERR188282	HLA-DRB1	18436.809999999998	877.743
ERR188282	HLA-DRB5	6224.52	266.743
ERR188282	HLA-E	16707.069900000002	338.41595
ERR188282	HLA-F	5378.94334	299.272472
ERR188282	HLA-G	48.8050500102181	2.1128450005067463
ERR188285	HLA-A	75574.6513	2190.765113
ERR188285	HLA-B	98824.5045	3044.29967
ERR188285	HLA-C	46532.2399	1468.35692
ERR188285	HLA-DMA	3486.90285	138.932622
ERR188285	HLA-DMB	2549.5288	84.62286
ERR188285	HLA-DOA	2277.0008900000003	33.043489
ERR188285	HLA-DOB	548.2461000000001	19.26266
ERR188285	HLA-DPA1	16880.375	467.50526
ERR188285	HLA-DPB1	8275.985859999999	332.4330428
ERR188285	HLA-DQA1	7321.3001482909995	295.48032166294996
ERR188285	HLA-DQB1	6005.6451	284.25514
ERR188285	HLA-DRA	42999.96230000001	1613.02775
ERR188285	HLA-DRB1	15316.039999999999	659.72
ERR188285	HLA-DRB5	4053.63	147.61
ERR188285	HLA-E	23463.7234	403.48913000000005
ERR188285	HLA-F	7110.88589	363.223865
ERR188285	HLA-G	43.1196	1.4646379999999999
ERR188286	HLA-A	28820.77595	1740.706508
ERR188286	HLA-B	39152.888399999996	2497.5170000000003
ERR188286	HLA-C	17701.6223	1197.55944
ERR188286	HLA-DMA	1900.9998500000002	142.100432
ERR188286	HLA-DMB	1271.999841	69.639982
ERR188286	HLA-DOA	1077.99942	30.390408
ERR188286	HLA-DOB	267.1341	16.952379999999998
ERR188286	HLA-DPA1	11501.9944	622.47883
ERR188286	HLA-DPB1	3510.53361	251.648122
ERR188286	HLA-DQA1	9419.01681	760.341855
ERR188286	HLA-DQB1	3541.2709999999997	335.458692
ERR188286	HLA-DRA	26649	1771.61
ERR188286	HLA-DRB1	20751.25	1544.0919999999999
ERR188286	HLA-DRB5	2215.14	154.187
ERR188286	HLA-E	14357.1762	485.87156
ERR188286	HLA-F	2782.62749	276.448942
ERR188286	HLA-G	82.5795	5.785065
ERR188288	HLA-A	61496.719840000005	1931.225993
ERR188288	HLA-B	65284.8699	2277.72775
ERR188288	HLA-C	39738.99351	1340.087989
ERR188288	HLA-DMA	3608.9986000000004	164.29193
ERR188288	HLA-DMB	2196.9958	76.39582
ERR188288	HLA-DOA	1668.99956	24.93196
ERR188288	HLA-DOB	331.67346	13.365366000000002
ERR188288	HLA-DPA1	13075.958610000001	409.35423599999996
ERR188288	HLA-DPB1	5429.5754799999995	195.994989
ERR188288	HLA-DQA1	10523.26887	458.033069
ERR188288	HLA-DQB1	7601.44749	277.240264
ERR188288	HLA-DRA	33310.963	1431.7465900000002
ERR188288	HLA-DRB1	17007.25	750.4830000000001
ERR188288	HLA-DRB5	2522	103.387
ERR188288	HLA-E	19480.833000000002	358.22405
ERR188288	HLA-F	5107.01245	288.922391
ERR188288	HLA-G	106.6013	4.46481
ERR188289	HLA-A	53064.359592	2967.4240889999996
ERR188289	HLA-B	63155.8619	3754.31085
ERR188289	HLA-C	28401.055119999997	1706.9117099999999
ERR188289	HLA-DMA	3109.00514	237.12876400000002
ERR188289	HLA-DMB	1079.0009	62.594719
ERR188289	HLA-DOA	1469.00444	40.636895
ERR188289	HLA-DOB	276.99982	19.739743
ERR188289	HLA-DPA1	11510.02781	585.746203
ERR188289	HLA-DPB1	5813.98695	429.81844900000004
ERR188289	HLA-DQA1	11523.806639999999	789.7151080000001
ERR188289	HLA-DQB1	8824.611710000001	668.663864
ERR188289	HLA-DRA	32754.006	2284.45516
ERR188289	HLA-DRB1	14532.657	1058.5248000000001
ERR188289	HLA-DRB5	4610.25	322.021
ERR188289	HLA-E	21269.5819	684.51174
ERR188289	HLA-F	5879.01663	585.4728250000001
ERR188289	HLA-G	43.0571	2.7754820000000002
ERR188290	HLA-A	55178.635	1981.1344669999999
ERR188290	HLA-B	54215.3102	2306.9339099999997
ERR188290	HLA-C	29665.7978	1143.8739209999999
ERR188290	HLA-DMA	2866.00002	159.730253
ERR188290	HLA-DMB	1546.0004	62.48867
ERR188290	HLA-DOA	1399.00271	31.640536
ERR188290	HLA-DOB	267.07054	13.970691
ERR188290	HLA-DPA1	12068.049200026666	466.7569600019823
ERR188290	HLA-DPB1	4502.7008399999995	219.910145
ERR188290	HLA-DQA1	6171.1206	349.933372
ERR188290	HLA-DQB1	4898.4216	363.44379
ERR188290	HLA-DRA	24511.9894	1329.86695
ERR188290	HLA-DRB1	13282.37	703.4159
ERR188290	HLA-DRB5	1979.6	97.6857
ERR188290	HLA-E	15859.5015	345.72152
ERR188290	HLA-F	3281.4661003819433	177.3855500803412
ERR188290	HLA-G	21.193141	0.9397622
ERR188291	HLA-A	55633.65387	2083.672915
ERR188291	HLA-B	72056.98733	2909.848518
ERR188291	HLA-C	36590.15503	1736.28789
ERR188291	HLA-DMA	6829.00139	303.818974
ERR188291	HLA-DMB	5040.999699999999	176.56662
ERR188291	HLA-DOA	6644.99928	102.48031
ERR188291	HLA-DOB	1393.238	54.22048
ERR188291	HLA-DPA1	35436.826	1145.1336999999999
ERR188291	HLA-DPB1	22114.23234	970.284456
ERR188291	HLA-DQA1	14556.1676	657.3038300000001
ERR188291	HLA-DQB1	12171.7623	609.15701
ERR188291	HLA-DRA	101800.584	4293.80763
ERR188291	HLA-DRB1	30669.63	1406.116
ERR188291	HLA-DRB5	8063.65	320.164
ERR188291	HLA-E	23111.0625	453.57305
ERR188291	HLA-F	6748.11158	412.621441
ERR188291	HLA-G	216.84029999999998	10.152289
ERR188293	HLA-A	50224.10222	1798.4561330000001
ERR188293	HLA-B	74761.8683	2801.71473
ERR188293	HLA-C	31117.502	1306.60817
ERR188293	HLA-DMA	3885.8991100000003	151.97966399999999
ERR188293	HLA-DMB	1948.9705	63.520617
ERR188293	HLA-DOA	2288.00276	33.386059
ERR188293	HLA-DOB	555.2165600000001	18.612358
ERR188293	HLA-DPA1	16062.04134	456.60344599999996
ERR188293	HLA-DPB1	6327.14163	238.5078729
ERR188293	HLA-DQA1	16069.4096	666.692727
ERR188293	HLA-DQB1	10502.42496	389.013197
